epoch,train_loss,val_loss,val_auc,duration_sec
13,0.3412346134203999,0.362435338710176,0.9045459727188296,4721.114624261856
14,0.31016516483850937,0.377778604692902,0.900201258040954,4168.268846988678
15,0.28881786711095525,0.41351068702845734,0.8905841338487192,4469.154616594315
