epoch,train_loss,val_loss,val_auc,duration_sec
8,0.4426624466933407,0.42733111514355193,0.8712478383986589,4045.7326395511627
9,0.3935160198214315,0.4467961750258119,0.8566968379808423,4644.02305150032
10,0.36468376982419587,0.45322448875543403,0.8536405172069994,3703.4002735614777
